,Class,Data,char_length,word_count
4158,0,"sol22 màn hình to hơn, full hd nhưng không up được room, so 04e thì màn hình bé hơn, không full hd, nhưng up được room. sóng sánh như nhau thôi, mua sol22 rẻ hơn.",162,34
4159,0,"mình cũng mới dùng được 1 tuần thôi, nhìn chung là dùng cũng ổn, sóng tốt.còn thời lượng pin mình dùng econavi auto thì máy được khoảng hơn 1 ngày.",149,30
4160,0,"máy chạy mượt hơn giao diện chụp ảnh không thay đổi, chất lượng ảnh chụp không thay đổi ở mức trung bình ảnh vẫn có cảm giác nhợt nhạt , tốc độ chụp không cải thiện. ghi điểm ở phần chụp marco. quay video không cải thiện, vẫn gây nhiễu, chống run",255,55
4161,0,"cùng chung dạng với vỏ của con samsung s3 là polycarbonate độ bền gấp 300 lần so với plastic thông thường. con này góc cạnh khá sắc bén, đút túi quần jean bị rách mất 1 bên rồi. giả sử rơi xuống trúng 1 trong 4 góc thì có lẽ khó mà vẹn toàn",240,54
4162,0,"hàng nhật không cần bảo hành , trách nhiệm là không rùi",49,12
4163,0,"thanz bác, 4.0 này hình như chỉ là bản port của dl1 thôi đúng không chứ sb và dcm chưa hỗ trợ up con này lên. cũng chơi chán nhỉ",128,30
4164,0,"em cũng hay theo dõi topic thì chưa thấy bác nào kêu lỗi sóng sánh gì, chỉ thấy mấy bác unlock rồi bảo lên 4. thì sóng sánh và 3g ngon hơn rất nhiều, chắc có thể do rom của bác chưa ổn định hoặc do phần unlock, tôt nhất bác cứ liên hệ với pro chuyên unlock với up rom ở mấy trang trước xem. còn bộ nhớ thì em không rõ vì em chưa lên 4.0 nhưng thấy mấy bác lên 4.0 rồi cứ tranh luận bảo mất bộ nhớ do rom, còn bác thì bảo báo ảo thôi chứ vẫn dùng được hơn 11gb bình thường....?",475,109
4165,0,"thứ nhất không nên so sánh 2 hđh với nhau, vì chẳng có cái hđh qué nào là toàn diện. wp8 ổn định, mượt mà, nhưng ứng dụng ít android kém ổn định hơn, nhưng bù lại nó mở hơn và ứng dụng bao la thứ hai không nên so sánh điện thoại khi nhìn mỗi giá tiền thấy ngang nhau là nghĩ chất lượng nó như nhau, máy nhật sản xuất cho nhà mạng, nên chắc chắn sẽ được trợ giá, còn nokia bán ra đã tính gộp cả những chi phí quảng cáo rồi hỗ trợ các kiểu......giá thành phẩm chưa chắc 1 nửa giá bán ra riêng con 520 không phải dìm hàng nhưng mới đầu xem clip unbox trên youtube đã thấy nó thuộc dạng rẻ tiền rồi, từ cục pin....... thứ ba mình cần bạn trả lời hộ câu này bạn chê android nếu không root thì tốt nhất là không nên dùng, nhưng bạn lại chuyển sang dùng wp8 ????, công bằng mà nói 1 con android chưa root còn lắm trò nghịch hơn 1 con wp8 nhiều, đơn giản như instagram hay chém dưa cũng chẳng có mà dùng wp8 thích hợp với dân văn phòng, hoặc người dùng phục vụ việc nghe gọi lướt wed thôi, còn với những người tự nhận là hay vọc như bạn thì mua làm gì cho phí tiền, được 1 hôm là chán thôi.........",1098,239
4166,0,liệu có lấy rom p 04d được không nhỉ.có thể xử lí cái vụ bộ nhớ,63,15
4167,0,mình đang để máy chỗ thím blue sky bảo là lỗi bộ nhớ khó fix.không biết ông kia fix kiểu gì.do rom con dl1 ấy mà.con p 04d không bị,131,29
4168,0,thì như của dl1 thôi mất 8gb nói chung nếu không phim ảnh nhiều thì vẫn chấp nhận được,83,19
4169,0,mình thêm cái mật khẩu với tên đề là mms xong mà.apn thêm là e connect xong luôn,80,17
4170,0,phải lên 4 mới mượt thým à,26,7
4171,0,"tai nghe hay loa ngoài bác, loa ngoài nghe vẫn nhỏ lun. kinh nghiệm xài mấy dòng jpm đều vậy. bác thử cài app nghe nhạc khác chưa",129,28
4172,0,wifi thì mình thấy bình thường,30,6
4173,0,tai nghe cũng nhỏ bác à.loa ngoài thấy còn to hơn dl1,53,12
4174,0,thì hàng mình lấy của bác đấy mà . bé thật nhưng cũng không phàn nàn gì lắm. bác up bản dl1 hay sao,96,24
4175,0,"lâu là khoảng bao lâu thế bác, có bật 3g gì không s hôm qua có pm bác đó, pin 60 mà bật 3g mở hotspot thôi chỉ được thêm tầm 2g30 là cạn . sáng 9g30 dậy bật 3g xài tí đi loanh hoanh tới trưa 12h đã hết 40 . mình mua máy bao test 7 ngày thôi gần hết hạn bao test rồi",268,66
4176,0,"4.0 thì lên bản docomo ổn hơn nhiều so với bản quốc tế, fix lỗi bộ nhớ nữa.",75,18
4177,0,đó là free ram sau khi đã trừ hết ứng dụng đang chạy. mấy con 1gb mình dùng cũng free tầm 300mb thôi ah,103,24
4178,0,"tùy thôi, 102p cũng không mạnh về chụp ảnh. chụp ảnh đẹp hay không cũng còn tùy phải biết căn chỉnh nữa bạn. chụp đẹp thì bạn mua keitai chụp mới ngon",150,32
4179,0,noi chung pin cung khong yeu lam nhung cung khong khoe. moi cai neu de kiet pin thi chac lai lam ke giay thoi ban ah.hien tai chua fix duoc,139,30
4180,0,"nhìn lại thì các bản p 04d, p 05d của ntt docomo đã up lên 4.0 chính thức. trong khi sb 102p vẫn chưa có động thái gì hỗ trợ cho sản phẩm của mình, có lẽ là bị bỏ rơi thật rồi. ngày 18 4 2013 trên trang sb chỉ có update nhẹ cho 101p và 102p chủ yếu là cập nhật mấy cái cảnh báo sớm, động đất, hiện thị pin chính xác hơn.... sb bắt người dùng chờ đến khi nào đây. http mb.softbank.jp scripts japanese information fota detail.jsp?id 20130328114032543",452,83
4181,0,hang nhat xin that nhung duoc cai hong chac la lam chan giay thoi bac ah.,73,16
4182,0,dùng hàng độc được cái hàng dựng khả năng gần như bằng không. nhưng hỏng thì hơi khó sửa đó. chấp nhận thôi bạn,111,24
4183,0,"tưởng lỗi nào, chứ am thanh cua loa thi no co chuan the roi. khong thay doi duoc. to len duoc nhung no se re.",109,25
4184,0,"con này mà độ được pin ngon tý, bớt lỗi vặt đi 1 tý. thì tính ra xài được đó chứ",80,21
4185,0,f06e chạy ổn định lắm nhưng camera chụp không đẹp,49,10
4186,0,"tặng bác 2 viên tthuốc ngủ để mơ tiếp, f01f chờ dài cổ mà còn chưa được lên kitkat nữa huống chi là f06e. ghét thằng docomo ở chỗ cập nhật quá chậm, gần như là mẫu cũ sẽ bị cho vào quên lãng khi phát hành mẫu mới, không update up điếc gì ráo trọi. chỉ toàn up mấy cái build không mà chẳng thấy nói gì đến nâng cấp os cả. haiz",319,74
4187,0,"nếu chủ thớt thích chụp hình thì quất con sh 01g cho sướng, camera hơn hẳn p 03e. pin cũng tốt hơn, nhìn cũng đẹp hơn, giá cũng rẻ hơn.",135,28
4188,0,"anh có cảm giác sh01g lưu hình hơi chậm nên chụp không để ý là bị nhòe ngay,nhất là những hình có nhiều đối tượng di chuyển sẽ xuất hiện hiện tượng bóng ma, nhìn khá là dị. màn hình sharp thì cho đến nay chưa có con nào đẹp và thể hiện màu chính xác kể từ khi sharp bắt đầu áp dụng công nghệ màn hình igzo trên sh02e. nhìn nó cứ giả giả làm sao. màn hình của sh01g là 1 bước cải tiến vượt bậc, màu đỏ đã đẹp hơn, thật hơn nhưng vẫn cần cải thiện hơn nữa vì vẫn còn lệch so với ttông màu chuẩn nhiều. không thích sharp ở khoản này, ngoài ra thì mấy tính năng khác ok.",560,127
4189,0,"mới đi xem thử sh01f với 304sh về, cam của sh01f thấy chưa bằng 304sh rồi. nhưng mà không hiểu sao thấy chụp thiếu sáng vẫn có cảm giác muỗi hơn s5 ta, hôm trước có coi thử s5 thì thấy mặc dù thấy s5 màu hơi bệt, không sắc nét lắm nhưng ảnh lên rất sáng và đỡ bị muỗi. không lẽ ngay cả cam của sharp cũng không ăn lại cam của hàn sao .",337,77
4190,0,"cảm ơn bạn, với những thông tin bất lợi như vậy thì có lẽ mình nên chờ thêm 1 time nữa vì nếu mình mua máy trắng kia mà không unlock được sợ không bán được cho ai thì khổ. không biết con f04g bắt wifi có tốt không chứ con f02g ngày trước bắt wifi yếu xìu nên mình cho qua luôn. tks bác trước nhe.",287,67
4191,0,"nếu về pin thì htc butterfly s ngon hơn, pin 3k2 dư sức gánh màn hình full hd",77,18
4192,0,bạn có thể đọc từ đầu topic để biết thêm về i607. theo chủ quan tôi thì con này dùng cũng được so với giá tiền nhưng mỗi tội pin hơi yếu,136,32
4193,0,"như vậy thì người dùng có lợi. mà ifan cuồng cũng nên nhìn nhận việc chạy đua cấu hình là tốt, chứ đừng có tối ngày apple tối ưu này nọ. nó có tối ưu cỡ nào đi nữa thì trang bị cấu hình tốt mà giá không đổi thì có lợi cho người tiêu dùng.",235,56
4194,0,"tối ưu phần mềm giúp làm chậm quá trình nâng cấp phần cứng dẫn đến tăng lợi nhuận. các hãng android làm không tốt ở phần mềm nên đành phải nâng cấp phần cứng, kèm theo đó là chi nhiều hơn cho quảng cáo. nhiều chiếc android giá linh kiện lắp ráp cao hơn cả iphone nhưng lãi thì không bằng là vì thế.",292,64
4195,0,sao nhiều người cứ tự hào với cái hãng kiếm lãi nhiều trên cái điện thoại mà họ mua?,76,18
4196,0,tải phần mềm check free ram đi rồi biết hết hay không cười ipad air 2 ram 2gb mà tắt hết ứng dụng trống 900mb còn để ứng dụng thì còn hơn 100mb thôi. cơ bản nó không có chỗ xem ram thấy chạy mượt mượt cứ nghĩ nó không ngốn ram,225,52
4197,0,còn khoảng 1 tháng nữa cho note 7 vẫy vùng !,44,11
4198,0,"từ note 4 người ta đã trang bị màn hình 2k, ram 3g rồi, iphone phải tận đến đời 7 ... plus mới được trang bị à!",111,27
4199,0,cạnh tranh có lợi cho người dùng mà bạn. không có iphone thì có lẽ giờ này samsung đang chạy đua với nokia mấy cái điện thoại cảm ứng điện trở.,143,31
4200,0,"tôi mua iphone chỉ vì nó đắt cười vertu tôi cũng có cười tùy các bạn nghĩ gì thì nghĩ. tôi chỉ thấy tôi thích cài gì cũng có, rơi hỏng thay các khác thông tin còn nguyên. tôi cũng không biết cái iphone của tôi ram hay chip gì cả vì có mới là tôi mua cười . androi tôi cũng có 1 cái dùng cũng rất tốt. tôi có 3 cái điện thoại nhưng chỉ 1 cái thường trực trên tay còn 2 cái khác nằm trong clutch .",431,89
4201,0,"ram lên nhiều làm gì, màn hình độ phân giải thế là vừa đủ, tôi đang dùng sản phẩm của apple thấy các thiếp bị ram ít vẫn chạy ok mà, nâng lên chỉ sợ tốn tiền không cần thiết lắm, cái gì cũng vừa đủ mới thích. cá nhân tôi thấy 6s ram 2g thì iphone 7 nhiều lắm thì 2,5 ram là đủ, vì ngay cả iphone6 ra cách đây 2 năm rồi nâng cấp chạy iso 10 beta thấy trơn tru quá mà, apple không nên chạy đua phần cứng, tiêng nâng cấp ram với màn hình thì nên tăng dung lượng bộ nhớ sẽ hay hơn .",475,111
4202,0,"chú ý con này còn mạnh hơn cả ipad pro với chíp a9x ram 4gb . anh định mua máy mới thì cứ chon iphone7 đảm bảo năm sau các smart phone khác mới có cấu hình ngang mức này , chỉ nhiêu đó thôi là người dùng được hưởng lợi tới hai năm rồi",236,56
4203,0,"công nghệ chạy đua theo thời gian, cách hãng giờ muốn bán được hàng thì phải tạo ra các sản phẩm đột phá. các bạn ifan nên nhìn nhận lại, nếu iphone nâng cấp cấp hình nhưng giá không đổi thì đó là khi các bạn cảm thấy không bị móc túi. tôi ủng hộ apple. nhưng tôi không bao giờ dùng ios nếu hđh này không thay đổi.",305,68
4204,0,các ứng dụng nặng hay game nặng load nó lâu nên mới cần không load lại. các ứng dụng cơ bản có load hay không load lại thì gần như nhau nên vô nghĩa.,149,34
4205,0,"nghe đồn iphone 100 có ram 60g lận đó, hãy đợi đấy.",51,12
4206,0,"bạn nói cái gì tôi không hiểu lắm. tôi đag dùng các flagship của apple, samsung và blackberry, bản thân tôi thấy hiệu năng của con chiếc s7 edge rất mạnh, còn bạn đi so sánh với ip5s thì tôi hiểu bạn cuồng apple thế nào rồi. còn bảo mật, android thì root lại là xong, cứ như iphone xài jailbreak thôi. còn giờ bẻ khoá iphone hay icloud thì mời bác lên google hỏi hay ra mấy các tiệm ấy, đầy ra.",394,83
4207,0,hệ điều hành thông minh thì cấu hình phải tương thích. hệ điều hành đơn giản thì cấu hình cùi cũng vẫn mượt. điện thoại cơ bản có thấy bị lag bao giờ không.? cấu hình yếu chi phí linh kiện rẻ lãi cao bị hút máu,252,50
4208,0,đơn giản mà game cứ được update thường xuyên kho ứng dụng khủng khỏi phải bàn,75,16
4209,0,"lý do là tq là thị trường tiềm năng của các hãng nên họ muốn dành phiên bản đặc biệt cho tq,thế thôi",100,23
4210,0,thông tin của bạn hơi lạc hậu. hiện tại bạn có thể so sánh note 5 ram 4g với 6s plus ram 2g về chạy đa nhiệm. nếu không có 2 máy thì có thể search youtube. note 5 cho 6s plus hit khói vì không phải tải lại các ứng dụng nặng.,224,53
4211,0,6g sẽ là duo sim !,18,6
4212,0,"mình ra ngoài đường cũng hay để ý mấy bạn dùng iphone. chủ yếu để xem có phân biệt được ai dùng 6 hay 6s, cơ mà chưa lần nào phân biệt được. ngoài ra thì mấy em xinh xinh cũng hay dùng iphone nữa.",196,45
4213,0,thế hai mươi mấy triệu mua ip có đáng không?,44,10
4214,0,nhung ai thích dang cap thi mua iphone .điện thoại no cug binh thuong thoi ma .chi la cong cu giup cuoc song tot hon .minh thay samsung dung cug ben va tot ma .chag nhe thích an sung lai mua tao ve de cho dep,198,45
4215,0,muốn đổi mà vẫn đang dùng note 4. note 4 vânc sài tốt nhưng pin hơi hẻo,71,17
4216,0,megapixel là gì mà không phóng lớn được nhỉ? hình ảnh chất lượng 4k mà điểm ảnh chỉ có 100ppi thì mới không phóng to trên màn hình lớn được nhé!!!!,147,31
4217,0,nếu không căn màu 1 chút thì khó ra được màu xanh trời thế kia.,63,15
4218,0,điện thoại trung quốc đang dần chiếm lĩnh thị trường di động toàn cầu.,70,14
4219,0,"còn lâu nhé, bán ở tq với mấy nước nghèo thôi",45,11
4220,0,"dân số thế giới hiện nay khoảng 7,3 tỷ người. trong đó các nước nghèo gồm trung quốc, ấn độ, vn, indonesia, nigieria,... chiếm khoảng 4 tỷ người, chiếm 55 dân số thế giới. chừng ấy có phải là đã chiếm lĩnh cả thế giới chưa bạn. ngay cả các nước giàu của châu âu, châu mỹ thì điện thoại trung quốc cũng đang làm mưa làm gió rồi.",329,69
4221,0,mình giờ vẫn sài lumia thì có sao đâu,37,9
4222,0,"lumia thì sao? tôi là fan dù chỉ mình tôi, tôi vẫn yêu lu mia.",62,15
4223,0,zefnone 3 chay chip 625 chu không phai 652,38,9
4224,0,tùy theo mục đích và tài chính của mình mà sử dụng hợp lý thôi.,63,15
4225,0,"vẫn không hiểu anh son để viền dưới to,mà sao không cho phím ảo ra ngoài màn hình?!",83,18
4226,0,thiết kế sony vốn thiên về giải trí... viền to khi cầm thì bạn chơi games sẽ không bị chạm vào màn hình cảm ứng,111,25
4227,0,"huyên thuyên, chơi game khi bấm vào cạnh màn hình vô tình lại kích hoạt phím điều khiển.",88,18
4228,0,có thể ẩn đi được mà bạn.,25,7
4229,0,chắc giá sẽ trên trời.rồi ít ngày giảm nhẹ vài triệu...,55,11
4230,0,dep nhung 3 phim chuc nang nam trong la kho ua roi,50,12
4231,0,"nếu không có logo sony, tôi sẽ tưởng đây là 1 chiếc oppo hay huawei nào đấy cười",79,18
4232,0,không biết các bạn đòi đem phím điều hướng ra ngoài màn hình có sử dụng qua chưa. lúc mới đầu thì chưa quen thấy hơi bất tiện. xài 1 vài bữa rồi mới hiểu tại sao. các bạn cứ thử đi rồi sẽ hiểu.,190,45
4233,0,đúng xài rồi thì mới thấy tại sao các phím nên được nằm ngoài,59,14
4234,0,các bạn ghét samsung cứ chê nhưng về khoản này samsung làm quá tốt. hình như htc và sony trung thành với phím kiểu này đang hấp hối nhỉ?,136,29
4235,0,giống như e đẹp sf1 of obi,26,7
4236,0,"thế này không phải vài năm nữa mà là hằng thập kỷ nữa ifan mơi có thể đựơc biết đến tính năng này,,,???",100,23
4237,0,"mấy tính năng này dư thừa, với người xài iphone cần những tính năng cao cấp như nghe, gọi, nhắn tinh và đọc báo thôi.",118,25
4238,0,"samsung móc túi ntd bằng thiết kế và công nghệ đột phá, apple thì móc túi ntd bằng hình ảnh quả táo đã được thần thánh hóa. thôi mình đưa túi cho samsung móc, sướng hơn thay vì ngồi ôm quả táo ngày hôm qua.haha",210,45
4239,0,vì nó vẫn chưa được định nghĩa lại hay tái phát minh nên sẽ vẫn có người vào chê thôi.,92,22
4240,0,"vâng thưa bạn...công nghệ vẫn không ngừng thay đổi, nói trước làm gì. hàn quốc vẫn cần mỹ trong nhiều lĩnh vực hàng không vũ trụ, robot, năng lượng..... s pen thì xài công nghệ wacom của nhật, chẳng là cái gì đâu.",214,43
4241,0,công nghệ của ai không quan trọng. cái người dùng cần quan tâm là chất lượng tổng thể giá sản phẩm.,99,20
4242,0,"người ta thì tạo ra điện thoại thông minh, còn các bạn việt nam thì ngồi trước máy tính nghĩ mình thông minh và tranh luận.",123,26
4243,0,"s pen mà so với apple pencil. google không tính phí bạn nhé, cố gắng sử dụng internet cho có ích. thân",102,22
4244,0,hi vọng 5 năm nữa hỏng con ip 5s đagn xài để thử trải nghiệm note 7,67,17
4245,0,"mình sử dụng samsung đã nhiều đời kể từ s3,note đến nay đã chuyển sang dùng iphone.nguyên do không phải là chạy theo thương hiệu mà thật sự iphone làm quá tròn trách nhiệm của 1 chiếc điện thoại.hầu như từ lúc dùng iphone thời gian cầm máy của mình giảm hẳn, chủ yếu chỉ nghe gọi,nhắn tin.còn samsung làm mình mất quá nhiều thời gian vào nó,rảnh là cầm vào máy vọc đủ kiểu.vậy nên giờ mình từ hẳn samsung mặc dù em note mới này quá tuyệt vời.",515,90
4246,0,"tốt thì khen, còn mua thì tùy nhu cầu, việc gì phải chanh chua như vậy",70,16
4247,0,quay về năm 2005 ai mà cầm con này chắc bị gọi là người ngoài hành tinh. cầm bút chỉ chỉ như làm phép thế mà.,109,26
4248,0,"người ta quan tâm là vấn đề bảo mật thông tin cá nhân, chứ có bị mất máy thì cho dù iphone cũng bó tay khó lấy lại được máy nhé.",128,31
4249,0,ram càng nhiều càng hao pin,27,6
4250,0,"thú vị đây, chờ xem note 7 sẽ tối ưu pin cho 6gb ram như nào, chứ one 3 tài lanh ra trước đã ngỏm củ từ với vụ pin rồi.",119,30
4251,0,tại sao táo không phủ 1 lớp màu cho đường angten tiệp với màu máy cho dễ nhìn hơn nhỉ.không biết có bận nào sẽ nói bạn không cần bận tâm hãng lớn người ta tính hết rồi.,168,38
4252,0,không thay đổi dãy nhựa thì làm sao biết đâu là 6 đâu là 7.thôi mua 6 tiết kiệm vài triệu để còn rửa máy.,105,25
4253,0,chẳng có gì mới lạ bình cũ rượu mới thôi,40,10
4254,0,tới giờ mà còn chơi camera khẩu f 2.2 không ois phải bản mắc nhất là 6s plus mới có ois thì apple quá tự tin vào sự trung thành của fan rồi.,142,32
4255,0,"nếu không có gì khác biệt có sự đi ngược lại với slogan apple . người dùng sẽ chấp nhận dùng 5s hoặc se nếu thích 1 màn hình cỡ nhỏ, còn cỡ lớn hơn thì 6 và 6 plus...vẫn cho trải nghiệm tốt nhất...với iphone 7 là 1 điều không cần thiết.....nếu không có gì khác biệt...",269,57
4256,0,"cũng phải thay đổi thôi, hai đời trước bề ngoài không phân biệt được đâu là anh đâu là em",83,20
4257,0,"qihoo 360 technology co. ltd. qihoo 360 is a leading internet platform company in china as measured by active user base. at the end of june 2014, we had about 496 million monthly active internet users, according to iresearch..... đủ trả lời cho bạn rồi nhé. chắc là bạn mua điện thoại của china nên chị ấy cài sẵn luôn. nếu muốn của chính microsoft trên pc windows 7 thì cài microsoft security essentials, download và tải từ trang chủ, nhớ update thường xuyên mẫu spyware, thông tin virut để máy tính kịp thời ngăn chặn. còn trên windows 10 8.1 8.0 thì không cần cài mà đã được tích hợp sẵn, bạn bấm phím windows và gõ chữ defender là thấy có windows defender, cái này được nâng cấp lên thành antivirus cho windows, bạn cũng cần update mẫu spyware và thôn tin virut thường xuyên nhé.",789,150
4258,0,microsoft security essentials chỉ dùng tốt khi win có bản quyền... các soft anti vius tuy nhiều nhưng cần xem xét. các phần mềm miễn phí chống virus chỉ hiệu quả trong 1 3 tháng đầu. sau đó các tính năng mạnh dần bị vô hiệu hóa hoặc bớt hiệu quả. tốt nhất hãy dùng một bản thương mại cho yên tâm!,336,61
4259,0,"đó là ứng dụng trung quốc tôi ủng hộ bạn ngỡ bỏ nó , và tôi không ngỡ bỏ cười",76,20
4260,0,"bạn có thấy sau khi cài 360 xong có thêm vài ứng dụng có chữ tq không? ms chỉ có mse win xp, 7 và đổi thành defender hình như là vậy khi lên win 8, 10",154,37
4261,0,360 total security được phát triển bởi tập đoàn qihoo vốn rất nổi tiếng của trung quốc,86,17
4262,0,ứng dụng này của một hãng bảo mật của trung quốc bạn à. microsoft không có sản phẩm bảo mật nào tách riêng với hệ điều hành mà luôn được đi kèm với windows.,156,34
4263,0,"chào bạn phần mềm diệt virut total không phải của microsoft, vì là bản miễn phí nên vẫn tiềm ẩn nguy cơ bị virut xâm nhập. muốn máy tính, smartphone được an toàn bạn vui lòng sử dụng các phần mềm uy tín và có trả phí để được thường xuyên cập nhật, nâng cấp phiên bản tốt hơn.",317,59
4264,0,"microsoft chỉ có duy nhất antivirus là microsoft essential security thôi bạn ơi, quihoo là tq chắc rồi, gỡ và xóa ngay nhé.",123,23
4265,0,"qihoo 360 total security là spam của china nha bạn, nên gỡ gấp và tốt nhất nên cài lại windows, rất nhiều cmt của người dùng nc ngoài bảo là phần mềm ấy có spy",159,35
4266,0,chương trình này của công ty quihu trung quốc. chương trình này cũng được nhiều người dùng vì miễn phí. tôi cũng đã thử thử dùng nhưng phát hiện ra nhiều cái bất tiện và tôi phải chuyển sang dùng phần mềm khác,209,43
4267,0,microsoft không cung cấp ứng dụng bảo mật trên play store bạn nhé. 360 total security là của công ty trung quốc,111,22
4268,0,"sao mấy ông bữa trước bảo cháy hàng dài dài mà chạy đâu hết rồi nhỉ, chắc đang tiết kiệm tiền chuẩn bị xếp hàng mua note 7 rồi cười",130,30
4269,0,"thì giờ bán ra chỉ còn 2 4 triệu rồi đó chi nữa?! mà hình như có gì đó sai sai? hay mình đọc nhầm? mà thôi kệ, giá đó là phải chăng rồi, làm gì mà thướn lên cho cao rồi bán không được.",186,46
4270,0,tôi từng sài con 5s và thấy to quá nên đổi con 4s của đứa cháu. tôi cao 1m73 và 65kg.,85,21
4271,0,chiến lược thanh lý lô vỏ 5s bị ế mốc meo từ mấy năm trước đó bạn.,66,17
4272,0,"bạn ơi, apple không lời khủng ở vn đâu vì giá ở vn còn cộng cả thuế phí, vận chuyển và lãi của hệ thống. apple vẫn chỉ bán giá như ở mỹ cho các hệ thống",149,37
4273,0,thuế tại việt nam nổi tiếng cao nhất thế giới đó bạn.,53,12
4274,0,mới có mấy tháng giảm mất mấy triêu rồi mất giá quá...?,55,12
4275,0,từ hồi bị mã độc tấn cộng mạng tôi không dám dùng điện thoại trung quốc nữa. mà quả táo thì đắt quá,100,23
4276,0,vẫn còn samsung với các hãng khác mà bác 3,44,11
4277,0,doi ip7 pro ra co camera kep voi mau xanh yeu thich chu mua cai nay ve lam gi,77,19
4278,0,"ôi cái giá rẻ của nhà táo , chắc bán giá rẻ trên sao hoả",56,15
4279,0,"làm gì có điện thoại mua 11 củ bán 2 4 củ. bị lỗi, hết bảo hành, đem mông má lại rồi đóng mác hàng xách chân, hàng qua sử dụng.",119,29
4280,0,"chi tai cai gia cao thoi. xuong 5 trai mot con, minh mua sai lien.",66,15
4281,0,samfan lại được cơ hội vào bình luận chê bai iphone,51,11
4282,0,"se cung cấp cho thi yếu người dùng màn hình nhỏ gọn cấu hình tốt, còn các bạn phân biệt se thần thánh hay gì đó coi lại máy mình đang dùng nhé. tính thời điểm mua mới cho đến 1 năm sau xem có muốn ném vô tường không. mỗi người có một nhu cầu mỗi người có 1 sở thích apple sản xuất cho cả thế giới mà đâu chỉ riêng việt nam.",320,75
4283,0,thật ra nhà táo tung sản phẩm của mình ra là để phân loại người tiêu dùng. theo họ ở vn lực lượng thích thể hiện đẳng cấp nhưng lại hơi thiểu năng tạm gọi là ifans còn nhiều lắm nên mới bơm tiếp se.,200,45
4284,0,đang xài 6 nhưng vẫn thích mẩu se. cầm vừa tay. nhìn sang. chỉ tiếc là nó y hệt ip5s. ai thấy đúng like e phát. cười,115,27
4285,0,"ip 6s 64 techone ban co 16 new.vay ma tui ban lai van rao 13,14 ma hang xai ca nam roi..",88,21
4286,0,"tầm 5 củ thiếu gì đồ chơi lướt mượt mà phải iphone, tiền còn dành cho nhiều trò khác",84,19
4287,0,mấy bác đẳng cấp dùng quả táo cắn dở tham khảo thêm con điện thoại bình dân này nhé!,84,19
4288,0,coi lại cái giá nhá. so sánh khập khiễng. chưa chắc chức năng con này hơn mấy cái điện thoại tq chừng 7 8 triệu,103,23
4289,0,"xin lỗi tình yêu vertu,anh không thể đáp ứng được độ chảnh của em",68,15
4290,0,"trời ơi vertu mạ vàng mà có 150 củ, có lẽ là con vaòtu đó.",58,15
4291,0,mình mới sắm 1 con 990k bán trên facebook...thật tốn tiền,57,11
4292,0,"con này được cais trang trí, chắc gì phần mềm đã tốt",52,12
4293,0,"họ tính cả rồi, làm 1 cái os riêng phải thì doanh số phải hàng chục triệu chiếc mới bù lại chi phí. thêm nữa phải có hệ ứng dụng đi theo nữa.",141,33
4294,0,mình dùng con 250k cũng thấy quá đẳng cấp,41,9
4295,0,vertu la so 1.bkacbery so 2.iphone so 3,39,8
4296,0,cau hinh nhu the nay ban se dat vai chuc con trong .... 1 nam. than!,68,16
4297,0,note 7 có chiếu đèn hồng ngoại khi quét mống mắt chứ không phải dùng ánh sáng môi trường để chụp.,97,21
4298,0,nền tảng bảo mặt là phần cốt lõi của hệ điều hành android nếu samsung nghĩ rằng dùng mống mắt chỉ để mở khóa điện thoại thì sẽ làm người dùng chủ quan!?!,153,33
4299,0,"ios đang lên kế hoạch tạo bản update lớn cho ios nên chắc cần nâng cấp ram chứ cứ như hiện tại thì cũng chả con android nào mạnh bằng dù có chip rồng 830 ram 8g đi nữa. ios tối ưu rất đáng nể, đang dùng note 5 mà mượn đứa bạn 6s plus cảm giác khác hẳn.",254,60
4300,0,ios vào game nhanh hơn chút so với android không chỉ đơn thuần vì cái tối ưu mà bạn thần thánh hóa đâu.,105,23
4301,0,"đồng ý với bạn. apple nếu có nâng cấp ram thì cũng nhằm bảo đảm cho ios chạy mượt, hiệu quả. không cùng đẳng cấp mà đua là hạ thấp mình.",136,31
4302,0,"kiểu này, mấy anh android chạy theo hiệu năng chắc bã hơi tai luôn à nghen.",75,16
4303,0,"ram càng cao thì càng tốt chứ sao.cái gì cũng phải có sự nâng cấp không nhà sản xuất nào muốn dậm chân tại chỗ cả.còn xin thưa mấy anh cứ nói 4gb ram thua đa nhiệm 2ram ios.iphone 2gb ram gpu nó kéo màn hd nhẹ hơn bên 4gb màn 2k.thực tế các máy dòng cao cấp android chạy đa nhiệm không thua iphone 6s là mấy.nó chỉ hơn nhau chậm nhau tính bằng mấy giây,còn chưa dùng dòng cao cấp android nhiều thì đừng phán bừa nhé",409,89
4304,0,túm lại người dùng sẽ mãi là những con thiêu thân cho các hãng công nghệ ...,76,17
4305,0,iphone 6 ram có 1gb nhá,23,6
4306,0,ram của android bị ghánh nặng nên chậm chạp ù lỳ cho dù 6gb ram cũng thế thôi. apple chỉ cần 2gb là ăn đứt rồi.,111,26
4307,0,"iphone 6 mà ram 2gb afh. bản thân người viết bài chưa hiểu hết, sao mà diễn giải cho độc giả đọc hiểu được.",107,24
4308,0,ram của ip 7 là 3.12g nhé và thêm nhiều tính năng thú vị như khám bệnh vv.vv,76,18
